Full Address,Business Name,Years in Business,Phone,City,State,Zip,Population of Zip Code
"100 S Church St Fairhope, AL",Baldwin County Mental Health Center - CLOSED,130,8007382871,Fairhope,AL,36532,37121.0
"4351 Midmost Dr Mobile, AL",Survivors of Mental Illness,TBD,2513420261,Mobile,AL,36609,24091.0
"1110 Hillcrest Rd Ste 1e Mobile, AL","John P. Kline, Ph.D.  Psychologist",14,2516310597,Mobile,AL,36695,52923.0
"1132 Hillcrest Rd Mobile, AL","Ronderos, Jennifer K, MD",TBD,2517761380,Mobile,AL,36695,52923.0
"574 Azalea Rd Mobile, AL",Davis & Associates,TBD,2514346848,Mobile,AL,36609,24091.0
"5905 Airport Blvd Mobile, AL",Welsh Kent PHD,TBD,2513432597,Mobile,AL,36608,37599.0
"576 Azalea Rd Ste 105 Mobile, AL","Dr. Christopher Lacy Jenkins, MD",TBD,2516655360,Mobile,AL,36609,24091.0
"2450A Old Shell Rd Mobile, AL","Dr. James Bradley Hassell, MD",27,2514769011,Mobile,AL,36607,5529.0
"601 Bel Air Blvd Ste 404 Mobile, AL",Helena Forrest Roldan Cadc LPC,TBD,2514785050,Mobile,AL,36606,19189.0
"6701 Airport Blvd Mobile, AL",West Mobile Psychiatry,TBD,2512196346,Mobile,AL,36608,37599.0
"6701 Airport Blvd Ste B218 Mobile, AL","Dr. Florin Ghelmez I, MD",22,2512196346,Mobile,AL,36608,37599.0
"2651 Old Shell Rd Mobile, AL",ADHD Medical,20,2512437058,Mobile,AL,36607,5529.0
"2864 Dauphin St Mobile, AL",Bay Area Clinical Associates LLC,16,2514707607,Mobile,AL,36606,19189.0
"3065 Dauphin St Mobile, AL","Marilyn Johnson Nelson, LPC",TBD,2514729243,Mobile,AL,36606,19189.0
"1110 Montlimar Dr Ste 500 Mobile, AL",Comprehensive Medpsych Systems of Alabama,TBD,2516629466,Mobile,AL,36609,24091.0
"4625 Moffett Rd Mobile, AL",Hands of Hope Health Care Center,TBD,2512876146,Mobile,AL,36618,17438.0
"1519 E Sunshine St Ste B Springfield, MO",Christian Counseling Center,26,4177301965,Springfield,MO,65804,40271.0
"636 W Republic Rd, Ste G100 Springfield, MO",Eaglecrest Counseling Center Inc,29,4178628282,Springfield,MO,65807,56680.0
"440 S Market Ave Springfield, MO",Lakeland Behavioral Health System,15,4175282259,Springfield,MO,65806,14049.0
"5337 S Campbell Ave Springfield, MO",Alternatives  SATOP & Counseling Programs,TBD,4173743875,Springfield,MO,65810,22109.0
"500 N Medical Dr Ash Grove, MO",Cmh Mental Health,TBD,8664247270,Ash Grove,MO,65604,3909.0
"1443 N Robberson Ave Springfield, MO",National Alliance on Mental,TBD,4178647119,Springfield,MO,65802,46005.0
"1358 E Kingsley St Ste E Springfield, MO","Gabriel A. Cline, PHD",13,4174140333,Springfield,MO,65804,40271.0
"1331 N Stewart Ave Springfield, MO","Dr. Maria A Mendez, MD",29,4178818375,Springfield,MO,65802,46005.0
"2030 S National Ave Ste 105 Springfield, MO","Dr. Pamela Forsyth, Psy D",TBD,4178209590,Springfield,MO,65804,40271.0
"1525 E Republic Rd Springfield, MO",Christian Counseling Services,12,4178819800,Springfield,MO,65804,40271.0
"3003 E Chestnut Expy STE 110 Springfield, MO","Bender, Joan PhD",TBD,4178620021,Springfield,MO,65802,46005.0
"930 S Robberson Ave Springfield, MO",Burrell Behavioral Health,TBD,4177615540,Springfield,MO,65806,14049.0
"1965 S Fremont Ave Ste 330 Springfield, MO","Dr. Donald August Balun, MD",TBD,4178208180,Springfield,MO,65804,40271.0
"2622 N National Ave Springfield, MO","Dr. Donald R Butts, MD",48,4178739551,Springfield,MO,65803,43159.0
"1911 S National Ave Ste 407 Springfield, MO","Amber Fain-leslie, PHD",TBD,4178485802,Springfield,MO,65804,40271.0
"1911 S National Ave Ste 405 Springfield, MO","Dr. Julie Ann Warren, MD",TBD,4178816533,Springfield,MO,65804,40271.0
"2864 S Nettleton Ave Springfield, MO",Southwest Center for Independent Living,41,4178861188,Springfield,MO,65807,56680.0
"1300 E Bradford Pkwy Springfield, MO","Warren Eugene Weston, MD",10,4177615000,Springfield,MO,65804,40271.0
"2323 W Grand St Springfield, MO",Lakeland Behavioral Health,TBD,4178150905,Springfield,MO,65802,46005.0
"614 South Ave Springfield, MO",Ozarks Counseling Center,74,4178699011,Springfield,MO,65806,14049.0
"2555 S Dixie Dr Dayton, OH",Mahogany Bridges Mental Health Services,TBD,9373423955,Dayton,OH,45409,15677.0
"409 E Monument Ave Dayton, OH",Montgomery County Alcohol Drug Addiction & Mental Health SVC,TBD,9374430416,Dayton,OH,45402,9964.0
"1507 Kuntz Rd Dayton, OH",Montgomery County Mental Health,TBD,9374610034,Dayton,OH,45404,10762.0
"104 E Ward St Springfield, OH",Mental Health Services For Clark County Inc,21,9373253648,Springfield,OH,45504,16654.0
"1055 E High St Springfield, OH",Mental Health & Recovery Services Board,15,9373220648,Springfield,OH,45505,20299.0
"1086 Mound St Springfield, OH",Mental Health Service For Clark County,TBD,9373907980,Springfield,OH,45505,20299.0
"1835 Miracle Mile Springfield, OH",Mental Health Services Youth and Family Programs,14,9373907960,Springfield,OH,45503,32673.0
"474 N Yellow Springs St Springfield, OH",Mental Health Services of Clark County,43,9373999500,Springfield,OH,45504,16654.0
"6942 Tylersville Rd West Chester, OH",Massive Mental Health Services,TBD,5137904367,West Chester,OH,45069,55635.0
"4932 Wunnenberg Way West Chester, OH",Encounter Wellness Mental Health Services,TBD,5136823200,West Chester,OH,45069,55635.0
"1345 N Fountain Blvd Springfield, OH",Mental Health Services of Clark County - CLOSED,46,9373999500,Springfield,OH,45504,16654.0
"6838 Loop Rd Centerville, OH",Mental Health Healing Place,TBD,9374965968,Centerville,OH,45459,28454.0
"188 W Hebble Ave Fairborn, OH",Phoenix-Mental Health,TBD,9378745980,Fairborn,OH,45324,41273.0
"50 Greenwood Ln Springboro, OH",Mental Health & Recovery Centers Of Warren County,TBD,9377461154,Springboro,OH,45066,26663.0
"1483 W Main St Tipp City, OH",Dark County Mental Health,TBD,9373357166,Tipp City,OH,45371,22521.0
"Carnell Dr Lebanon, OH",Mental Health Americas-Nky-Swoh,TBD,5137212910,Lebanon,OH,45036,43262.0
"401 Atrium Dr Middletown, OH",Adult Mental Health Unit,TBD,5134205252,Middletown,OH,45005,31906.0
"1059 N Market St Troy, OH",Darke County Mental Health Clinic,TBD,9373481635,Troy,OH,45373,37274.0
"100 E Somers St Eaton, OH",Preble County Mental Health & Recovery Board,20,9374566827,Eaton,OH,45320,15402.0
"975 Kingsview Dr Lebanon, OH","Community Mental Health Centers of Warren County, Inc",TBD,5132287853,Lebanon,OH,45036,43262.0
"5134 Cedar Village Dr Mason, OH",Crestview Mental Health of Ohio,TBD,5132297900,Mason,OH,45040,58132.0
"201 Reading Rd Mason, OH",Mental Health Recovery Board,TBD,5133982551,Mason,OH,45040,58132.0
"540 E Grand Ave Beloit, WI","Stateline Mental Health Services, SC",12,6083688087,Beloit,WI,53511,48305.0
"3524 E Milwaukee St Janesville, WI",Mental Options-Comprehensive Mental Health & Addiction Treatment Services,TBD,6083719941,Janesville,WI,53546,29482.0
"2797 Prairie Ave Beloit, WI",Mental Health on Prairie,TBD,6084812330,Beloit,WI,53511,48305.0
"245 W Exchange St Sycamore, IL",DeKalb County Mental Health Board,TBD,8158997080,Sycamore,IL,60178,21709.0
"813 S State Ave Freeport, IL",Davis Mental Health Group,TBD,8153182082,Freeport,IL,61032,29072.0
"205 N 2nd St Dekalb, IL",Illinois Mental Health,TBD,8157870515,Dekalb,IL,60115,42461.0
"304 S 4th St Dekalb, IL",Illinois Mental Health Counselors Association,31,8157870515,Dekalb,IL,60115,42461.0
"109 S Jefferson St Woodstock, IL",Mchentry County Mental Health Board,TBD,8153370642,Woodstock,IL,60098,33307.0
"PO Box 8098 Janesville, WI",Mercy Options Mental Health,TBD,6087573481,Janesville,WI,53547,1.0
"PO Box 6971 Rockford, IL",Northern Illinois Alliance for the Mentally III,22,8159632470,Rockford,IL,61125,1.0
"107 W Front St Harvard, IL",Grand Mental Station,TBD,3123035019,Harvard,IL,60033,13333.0
"1021 N Mulford Rd Rockford, IL",Rosecrance Inc,23,8153911000,Rockford,IL,61107,29473.0
"526 W State St Rockford, IL",Janet Wattles Center,110,8159689300,Rockford,IL,61101,19671.0
"1639 N Alpine 206 Rockford, IL","Dr. William J Giakas, MD",14,8153951500,Rockford,IL,61107,29473.0
"461 N Mulford Rd Rockford, IL",New Direction Counseling Center,38,8554960860,Rockford,IL,61107,29473.0
"8616 Northern Ave Rockford, IL",Rosecrance Berry Center,TBD,8153328003,Rockford,IL,61107,29473.0
"6973 Redansa Dr Rockford, IL",Behavioral Medicine & Neuro,TBD,8153972224,Rockford,IL,61108,30202.0
"421 S Mulford Rd Ste 202 Rockford, IL",Wight Care Clinic,22,8153810900,Rockford,IL,61108,30202.0
"6072 Brynwood Dr Ste 205 Rockford, IL","Dr. Anthony Bartholomew D'Souza, MD",37,8152829606,Rockford,IL,61114,15026.0
"1111 S Alpine Rd Rockford, IL",Mosaic,TBD,8153878390,Rockford,IL,61108,30202.0
"4615 E State St Ste 202 Rockford, IL","Alix Cardoso Kavran, LCPC",TBD,8478683435,Rockford,IL,61108,30202.0
"4940 E State St Rockford, IL",Caravel Autism Health,TBD,8155165406,Rockford,IL,61108,30202.0
"1639 N Alpine Rd Ste 260 Rockford, IL",Geode Health - Formerly Rockford Psychiatric Medical,4,8152008277,Rockford,IL,61107,29473.0
"2704 N Main St Rockford, IL",Rosecrance Ware Center,12,8154901600,Rockford,IL,61103,23238.0
"1130 Coffee Rd Modesto, CA",Premium Mental Health Services,TBD,2095229054,Modesto,CA,95355,60470.0
"800 Scenic Dr Modesto, CA",Alcoholism Treatment Program Of Stanislaus County-Mental Health Department,TBD,2095257412,Modesto,CA,95350,55984.0
"1904 Ridgeland Ave Ceres, CA",Emergency Services-Mental Health,TBD,2095584600,Ceres,CA,95307,46209.0
"1471 B St Livingston, CA",Northside Mental Health Service,TBD,2093944032,Livingston,CA,95334,17198.0
"220 W 11th St Tracy, CA",Mental Health Service of SJC,TBD,2098315941,Tracy,CA,95376,54853.0
"2311 N Tracy Blvd Tracy, CA","Universal Mental Health Services Nursing, PC",TBD,2098022929,Tracy,CA,95376,54853.0
"1212 N California St Stockton, CA",Mental Health Service San Joaquin,TBD,2094682066,Stockton,CA,95202,6426.0
"2316 Orchard Pkwy Tracy, CA",Transforming Minds Mental Health Services PC,TBD,7863327987,Tracy,CA,95377,36182.0
"384 E Olive Ave Turlock, CA",More Mental Health Counseling,TBD,2095052735,Turlock,CA,95380,43731.0
"35 E 10th St Ste J1 Tracy, CA",Tracy Mental Health Center,TBD,2098358282,Tracy,CA,95376,54853.0
"98 W Alpine Ave Stockton, CA",Stockton Inpatient Mental Health Center,TBD,7012992097,Stockton,CA,95204,31028.0
"1101 Standiford Ave, SUITE B-2 Modesto, CA",Deborah Smith-Copado MA MFT CHT CCht,TBD,2093532348,Modesto,CA,95350,55984.0
"819 15th Street Modesto, CA",Silva Nancy Neufeld PhD LCSW,TBD,2098507036,Modesto,CA,95354,26587.0
"706 13th St Modesto, CA",Psychological Associates,11,2095771667,Modesto,CA,95354,26587.0
"129 E Center St Manteca, CA",Manteca Children's Mental,TBD,2092395553,Manteca,CA,95336,49357.0
"615 15th St Modesto, CA","Debra A Johnson, PHD",TBD,2095274682,Modesto,CA,95354,26587.0
"2125 Wylie Dr Ste 9 Modesto, CA","Sharon Renee Odom, MS, MFT",TBD,2094504265,Modesto,CA,95355,60470.0
"3425 Coffee Rd Ste A2 Modesto, CA",The Psychiatric Medical Group,TBD,2095249401,Modesto,CA,95355,60470.0
"225 W Granger Ave Modesto, CA","Dr. Robin Schaeffer, PHD",TBD,2095770883,Modesto,CA,95350,55984.0
"1115 14th St Modesto, CA",Modesto Kendall Center,TBD,2095722589,Modesto,CA,95354,26587.0
"800 Coffee Rd Modesto, CA",New Beginnings Family Counseling,TBD,2095546808,Modesto,CA,95355,60470.0
"925 Terrace Pl Modesto, CA","Benak, Carol Neyfeldt RN LMFT",29,2095242447,Modesto,CA,95350,55984.0
"3430 Tully Rd Modesto, CA",360 Behavioral Health,TBD,8332273454,Modesto,CA,95350,55984.0
"1101 Standiford Ave Modesto, CA",Addiction Free Recovery Services,TBD,2095022206,Modesto,CA,95350,55984.0
"428 J St 4th Fl Sacramento, CA",Sacramento Mental Health Services,TBD,2792042590,Sacramento,CA,95814,12355.0
"2118 P St Sacramento, CA",Henri Lepierrot Mental Health Services,TBD,9167536489,Sacramento,CA,95816,19079.0
"3780 Rosin Ct Sacramento, CA",El Hogar Mental Health and Community Service Center,49,9165680226,Sacramento,CA,95834,35062.0
"3331 Power Inn Rd Sacramento, CA",Power Inn Mental Health Service,TBD,9168766600,Sacramento,CA,95826,40500.0
"2150 Stockton Blvd Sacramento, CA",Sacramento Mental Health Center,TBD,9168751000,Sacramento,CA,95817,14123.0
"945 University Ave Sacramento, CA",Vaya Mental Health,21,9166488082,Sacramento,CA,95825,37077.0
"1127 11th St Sacramento, CA",Mental Health Association in California,TBD,9165571167,Sacramento,CA,95814,12355.0
"650 Capitol Mall Sacramento, CA",Crossroads Mental Health Rehab,28,9164486758,Sacramento,CA,95814,12355.0
"1760 Creekside Oaks Dr Sacramento, CA",California Institute For Mental Health,TBD,9165563480,Sacramento,CA,95833,40205.0
"720 Howe Ave Sacramento, CA",Mental Health Assn-Sacramento,TBD,9163664600,Sacramento,CA,95825,37077.0
"650 Howe Ave Ste 1000 Sacramento, CA",Mankowski Mental Health Clinic,13,9165500000,Sacramento,CA,95825,37077.0
"1908 O St Sacramento, CA",Mental Health Amer-Northern,21,9163664600,Sacramento,CA,95811,8487.0
"1415 21st St Sacramento, CA",Mental Health America of North California,TBD,9163767736,Sacramento,CA,95811,8487.0
"500 Jefferson Blvd West Sacramento, CA",Yolo County Department of Alcohol Drugs & Mental Health SVC,TBD,9163756350,West Sacramento,CA,95605,14711.0
"2721 Barbera Way Rancho Cordova, CA",Mental Health Services - Sacramento,TBD,8009002740,Rancho Cordova,CA,95670,59314.0
"10089 Folsom Blvd Rancho Cordova, CA",Folsom Street Medical & Mental Health Services,TBD,9163666531,Rancho Cordova,CA,95670,59314.0
"11880 Marsyas Way Rancho Cordova, CA",Think Well Mental Health SVC,TBD,2797867534,Rancho Cordova,CA,95742,16287.0
"645 Kentucky Greens Way Newcastle, CA",Placer County Child Protective Services CPS Mental Health Crisis,TBD,5308896700,Newcastle,CA,95658,6197.0
"10821 Fair Oaks Blvd Fair Oaks, CA",Akua Mental Health Sacramento,TBD,9165161560,Fair Oaks,CA,95628,43783.0
"600 A St Davis, CA",Yellow County Mental Health,TBD,5307575530,Davis,CA,95616,51863.0
"7717 Mariposa Ave Citrus Heights, CA",Henri-Le Pierrot Mental Health,TBD,9167217717,Citrus Heights,CA,95610,46759.0
"2055 Anderson Rd Davis, CA",Omnibus Mental Health Associates,54,5307581580,Davis,CA,95616,51863.0
"1700 Eureka Rd Roseville, CA",Advantage Mental Health & Marriage Counseling in,TBD,8054781776,Roseville,CA,95661,32599.0
"81 Blue Ravine Rd Folsom, CA",Mental Health Data Alliance,13,5303507145,Folsom,CA,95630,77952.0
"50 Iron Point Cir Folsom, CA",Grace Mental Health Resources INC,5,9169707323,Folsom,CA,95630,77952.0
"321 E Main St Bozeman, MT","Patterson-Croskey, Joni (Mental Health Counseling Associates)",26,4065873792,Bozeman,MT,59715,39275.0
"205 Haggerty Ln Bozeman, MT",Mental Health America of Montana,TBD,4065877774,Bozeman,MT,59715,39275.0
"115 W Kagy Blvd Bozeman, MT",Wellspring Counseling PLLC-Mental Health Counseling,TBD,4067470314,Bozeman,MT,59715,39275.0
"5 W Mendenhall St Bozeman, MT",Rise Mental Health Corp,TBD,4062197233,Bozeman,MT,59715,39275.0
"333 Haggerty Ln Bozeman, MT",Rocky Mountain Counseling & Mental Health,TBD,4067631183,Bozeman,MT,59715,39275.0
"2246 Boothill Ct Ste 4 Bozeman, MT",Providence Mental Health,TBD,4065794984,Bozeman,MT,59715,39275.0
"333 Haggerty Lane  #2 Bozeman, MT",Wendy Bianchini LCPC,TBD,9713517646,Bozeman,MT,59715,39275.0
"1276 North 15th Avenue, Suite 101 Bozeman, MT",McKinnie Michele,24,4065771430,Bozeman,MT,59715,39275.0
"2023 Stadium Dr, Ste 2B Bozeman, MT",Burroughs Carol Staben Counseling,27,4065853743,Bozeman,MT,59715,39275.0
"2100 Fairway Dr Bozeman, MT","Deborah Rohm Rohm Deborah, MS, LCPC",TBD,4064513212,Bozeman,MT,59715,39275.0
"1609 W Babcock St Bozeman, MT",Youth Dynamics,TBD,4065859402,Bozeman,MT,59715,39275.0
"2023 Stadium Dr Ste 2b Bozeman, MT","Balanced Path Therapy, P.C.",TBD,4065797718,Bozeman,MT,59715,39275.0
"321 E Main St Ste 313 Bozeman, MT","Patricia Fowlie, MD",23,4065857111,Bozeman,MT,59715,39275.0
"205 Haggerty Ln Ste 265 Bozeman, MT","Sandra Jackson, LCPC",TBD,4065850020,Bozeman,MT,59715,39275.0
"1946 Stadium Dr Ste 2 Bozeman, MT","Jeannie Moylan, MS",12,4065992209,Bozeman,MT,59715,39275.0
"2023 Stadium Dr Ste 1c Bozeman, MT","Northern Sky Counseling, LLC",TBD,4065299733,Bozeman,MT,59715,39275.0
"321 E Main St Ste 206 Bozeman, MT","Sarah Shaw Knell, LCPC",36,4065865161,Bozeman,MT,59715,39275.0
"321 E Main St Ste 311 Bozeman, MT","Sherry Dawn Sims Beach, LCPC",TBD,4065875987,Bozeman,MT,59715,39275.0
"19 N 10th Ave Ste 5 Bozeman, MT",Vibrant Life Therapy,TBD,4066003300,Bozeman,MT,59715,39275.0
"121 W Kagy Blvd Ste N Bozeman, MT","John A. Platt, Ph.D.",47,4065877468,Bozeman,MT,59715,39275.0
"65b W Kagy Blvd Bozeman, MT","Creating Choices PC Deb Lang, Licensed Psychologist",31,4065857167,Bozeman,MT,59715,39275.0
"2050 Fairway Dr Ste 207 Bozeman, MT",Rochel Nielson LCPC,TBD,4065797008,Bozeman,MT,59715,39275.0
"748 Market St Tacoma, WA",Ultimate Professional Mental Health Services Corp,TBD,8328194378,Tacoma,WA,98402,7500.0
"6541 44th St E Fife, WA",Laurel Weed Mental Health Services & Coaching,TBD,2535697572,Fife,WA,98424,11871.0
"32020 1st Ave S Federal Way, WA",Cloverhope Mental Health Services P,TBD,2536004965,Federal Way,WA,98003,52210.0
"3707 S 19th St Tacoma, WA",Cascade Mental Health,TBD,2534757333,Tacoma,WA,98405,25306.0
"608 S G St Tacoma, WA",Wright Park Mental Health,21,2535731105,Tacoma,WA,98405,25306.0
"610 Yakima Ave Tacoma, WA",Park Place Mental Health Faculty,TBD,2533965246,Tacoma,WA,98405,25306.0
"711 120th St S Tacoma, WA",Dale P Helt Mental Health,TBD,2535906016,Tacoma,WA,98444,35660.0
"1406 S 281st St Federal Way, WA",Thawminds Mental Health Service,TBD,2063535378,Federal Way,WA,98003,52210.0
"13216 SE 263rd Pl Kent, WA",Hydara's Mental Health Services,TBD,2533472665,Kent,WA,98042,48594.0
"15 S Grady Way Renton, WA",Optimum Mental Health Services,TBD,4252330431,Renton,WA,98057,12151.0
"33169 Crystal Ave SE Black Diamond, WA",Washington Mental Health Services,TBD,2063591755,Black Diamond,WA,98010,6351.0
"2535 Mitchell Rd SE Port Orchard, WA",Kitsap Mental Health Services,TBD,3603735031,Port Orchard,WA,98366,37692.0
"4804 Lacey Blvd SE Lacey, WA",Pathways Mental Health Services,TBD,3607995782,Lacey,WA,98503,42189.0
"4405 7th Ave SE Lacey, WA",Elroi Mental Health Services P,TBD,2533003303,Lacey,WA,98503,42189.0
"1929 4th Ave E Olympia, WA",Pathways Mental Health Service,TBD,3607995782,Olympia,WA,98506,18763.0
"219 Madison Ave S Bainbridge Island, WA",Kitsap Mental Health Service,TBD,3604794994,Bainbridge Island,WA,98110,24607.0
"110 W K St Shelton, WA",Community Mental Health Service,TBD,3604261696,Shelton,WA,98584,40036.0
"6108 Community Pl SW Lakewood, WA",Puget Sound Mental Health,TBD,2535811423,Lakewood,WA,98499,33694.0
"510 E Main Puyallup, WA",Restore Mental Health,TBD,2534663122,Puyallup,WA,98372,26662.0
"6506 Schroeder Road Madison, WI",Northstar Counseling Center Mental Health Services,44,6089497305,Madison,WI,53711,50474.0
"702 N Blackhawk Ave Madison, WI",Madison Mental Health Services,TBD,6083452433,Madison,WI,53705,25045.0
"715 Hill St Madison, WI",Mental Health Services For Women & Families,39,6086985005,Madison,WI,53705,25045.0
"1 E Wilson St Madison, WI",State of Wisconsin Mental Health and Substance Abuse Services Division,TBD,6082667974,Madison,WI,53703,37467.0
"1955 W Broadway Monona, WI",Day One Mental Health Services,TBD,6088952716,Monona,WI,53713,23744.0
"802 E Gorham St Madison, WI",Journey Mental Health Center,18,6086308312,Madison,WI,53703,37467.0
"625 W Washington Ave Madison, WI","Mental Health Center of Dane County, Inc",TBD,6082802700,Madison,WI,53703,37467.0
"133 S Butler St Ste 340 Madison, WI",Wi-Alliance for Infant Mental Health,TBD,6084420360,Madison,WI,53703,37467.0
"600 Williamson St Madison, WI",Mental Health Ctr-Dane,TBD,6082669024,Madison,WI,53703,37467.0
"2000 Fordem Ave Madison, WI","Journey Mental Health Center, Inc",TBD,6082802700,Madison,WI,53704,47136.0
"301 Troy Dr Madison, WI",Mendota Mental Health Institute,14,6083019242,Madison,WI,53704,47136.0
"2317 International Ln Madison, WI",Vibrations Mental Health,TBD,6089062333,Madison,WI,53704,47136.0
"5698 Barton Rd Madison, WI",Madison Inpatient Mental Health Center,TBD,2622051361,Madison,WI,53711,50474.0
"7633 Ganser Way Madison, WI",Mental Health Solutions S.C.,TBD,6088291800,Madison,WI,53719,33688.0
"6515 Watts Rd Ste 206 Madison, WI",Richard Levine  PHD Affiliated with Regent Mental Health Group - CLOSED,30,6082385826,Madison,WI,53719,33688.0
"110 W Linden Dr Jefferson, WI",Oregon Mental Health Services,17,9206745050,Jefferson,WI,53549,9901.0
